pair_index,trial,target_n,fgw_cost,feature_cost,structure_cost
1,192,59,0.04803951073120838,0.09469149454923007,0.0001992447653913418
1,193,59,0.06183900467776487,0.11917251616211269,0.0011058777002696312
1,194,59,0.04479703907470395,0.08767407430430596,0.00043821916355125766
1,195,59,0.05636439835983078,0.10999351618653645,0.00029365893421074405
1,196,59,0.05755816345692408,0.1122898622715878,0.0002576170400840936
1,197,59,0.05926062332802584,0.11635444743906045,0.0003813282394173182
1,198,59,0.05001757395697455,0.09494350692730844,0.0005781883364028246
1,199,59,0.05944330516071902,0.11529507962828983,0.0005663806743996095
2,0,59,0.05189099260991675,0.10038709557157459,0.0002348118991707787
2,1,59,0.07850841005790643,0.1462527058008365,0.00039571197507867246
2,2,59,0.07781584643386309,0.1490433600494418,0.0008477523401399984
2,3,59,0.06377492135201565,0.12352060412956506,0.000456590217747993
2,4,59,0.06428116857526055,0.12468587402570055,0.0008197236639643365
2,5,59,0.08337451389954292,0.15837298121492754,0.0006963612731217683
2,6,59,0.05932112636484103,0.11618088506541017,0.0004621512574180238
2,7,59,0.06995300867315098,0.1354322416297461,0.0006021950420783018
2,8,59,0.06572202787636539,0.12857685584132966,0.00022091572535275566
